"Order.ID","Customer.Name","Category","Sub.Category","City","Region","Sales","Discount","Profit","State","cost_price","Order_date"
"OD205","Ram","Oil & Masala","Spices","Virudhunagar","South",1033,0.3,185.94,"Tamil Nadu",849.608826479438,2018-06-03
"OD206","Vinne","Eggs, Meat & Fish","Mutton","Madurai","West",1998,0.29,139.86,"Tamil Nadu",1863.54427840738,2018-12-09
"OD207","Verma","Eggs, Meat & Fish","Chicken","Perambalur","Central",1469,0.15,646.36,"Tamil Nadu",823.875813720581,2018-12-01
"OD208","Haseena","Eggs, Meat & Fish","Eggs","Ramanadhapuram","Central",1899,0.25,360.81,"Tamil Nadu",1542.04511278195,2018-12-01
"OD209","Esther","Eggs, Meat & Fish","Mutton","Pudukottai","Central",2194,0.2,153.58,"Tamil Nadu",2044.50901803607,2018-12-01
"OD210","Amrish","Beverages","Soft Drinks","Vellore","Central",1942,0.29,504.92,"Tamil Nadu",1441.25965299368,2018-12-01
"OD211","Hafiz","Fruits & Veggies","Organic Vegetables","Kanyakumari","Central",609,0.3,207.06,"Tamil Nadu",403.149448345035,2018-12-01
"OD212","Verma","Eggs, Meat & Fish","Chicken","Trichy","Central",2353,0.26,423.54,"Tamil Nadu",1934.48967315019,2016-02-09
"OD213","Peer","Beverages","Soft Drinks","Salem","East",1591,0.15,270.47,"Tamil Nadu",1322.51377065598,2016-01-02
"OD214","Arutra","Food Grains","Rice","Krishnagiri","East",1353,0.11,527.67,"Tamil Nadu",826.238862749024,2016-01-02
"OD215","Jonas","Beverages","Health Drinks","Namakkal","East",1020,0.21,81.6,"Tamil Nadu",940.374787052811,2016-01-02
"OD216","Harish","Snacks","Noodles","Ramanadhapuram","East",1362,0.31,177.06,"Tamil Nadu",1188.62473668372,2016-01-02
"OD217","Sundar","Food Grains","Rice","Krishnagiri","East",1733,0.31,433.25,"Tamil Nadu",1303.79175443876,2016-01-02
"OD218","Suresh","Oil & Masala","Masalas","Tirunelveli","West",1949,0.17,97.45,"Tamil Nadu",1854.70299509166,2017-10-28
"OD219","Sabeela","Fruits & Veggies","Organic Fruits","Virudhunagar","West",2368,0.34,876.16,"Tamil Nadu",1496.92956050572,2017-10-28
"OD220","Arvind","Fruits & Veggies","Fresh Vegetables","Pudukottai","East",2110,0.25,485.3,"Tamil Nadu",1628.77192982456,2016-12-24
"OD221","Ramesh","Food Grains","Dals & Pulses","Madurai","East",1940,0.2,795.4,"Tamil Nadu",1146.89378757515,2016-12-24
"OD222","Willams","Eggs, Meat & Fish","Fish","Vellore","East",1557,0.2,638.37,"Tamil Nadu",920.470941883768,2016-12-24
"OD223","Ramesh","Eggs, Meat & Fish","Fish","Madurai","East",1443,0.19,274.17,"Tamil Nadu",1171.05500450857,2016-12-24
"OD224","Yadav","Beverages","Soft Drinks","Perambalur","East",2024,0.11,910.8,"Tamil Nadu",1114.4258684553,2016-12-24
"OD225","Krithika","Eggs, Meat & Fish","Chicken","Viluppuram","East",2168,0.16,563.68,"Tamil Nadu",1606.89102564103,2016-12-24
"OD226","Verma","Eggs, Meat & Fish","Chicken","Tirunelveli","Central",621,0.24,173.88,"Tamil Nadu",448.195669607057,2016-08-09
"OD227","Komal","Food Grains","Organic Staples","Madurai","Central",1230,0.17,295.2,"Tamil Nadu",936.391866172493,2016-08-09
"OD228","Harish","Snacks","Cookies","Salem","Central",560,0.34,240.8,"Tamil Nadu",320.288982540638,2016-08-09
"OD229","Sudha","Oil & Masala","Edible Oil & Ghee","Tenkasi","South",1286,0.22,282.92,"Tamil Nadu",1005.29164161155,2016-02-28
"OD230","Ramesh","Beverages","Health Drinks","Tenkasi","South",1242,0.34,149.04,"Tamil Nadu",1096.68874172185,2016-02-28
"OD231","Arvind","Bakery","Breads & Buns","Krishnagiri","South",717,0.21,43.02,"Tamil Nadu",675.398336506664,2015-09-13
"OD232","Komal","Beverages","Soft Drinks","Namakkal","South",1480,0.22,444,"Tamil Nadu",1038.28422529565,2018-04-07
"OD233","Komal","Food Grains","Dals & Pulses","Salem","South",826,0.18,247.8,"Tamil Nadu",579.242636746143,2018-04-07
"OD234","Ramesh","Snacks","Cookies","Ooty","South",1846,0.22,276.9,"Tamil Nadu",1572.55963118861,2018-04-07
"OD235","Mathew","Beverages","Soft Drinks","Viluppuram","South",2045,0.12,552.15,"Tamil Nadu",1494.64357228674,2018-04-07
"OD236","Vince","Fruits & Veggies","Organic Fruits","Nagercoil","South",1983,0.17,773.37,"Tamil Nadu",1211.68987278373,2018-04-07
"OD237","Shah","Bakery","Cakes","Bodi","West",650,0.16,247,"Tamil Nadu",403.645833333333,2018-11-12
"OD238","Ravi","Bakery","Breads & Buns","Ramanadhapuram","Central",2163,0.31,216.3,"Tamil Nadu",1952.75353596148,2017-06-04
"OD239","Adavan","Fruits & Veggies","Organic Vegetables","Bodi","Central",1481,0.15,518.35,"Tamil Nadu",964.096144216324,2017-06-04
"OD240","Arvind","Snacks","Cookies","Trichy","Central",2492,0.14,124.6,"Tamil Nadu",2370.71900660925,2017-06-04
"OD241","Ramesh","Bakery","Cakes","Nagercoil","Central",962,0.33,423.28,"Tamil Nadu",540.50366208488,2017-06-04
"OD242","Malik","Beverages","Health Drinks","Coimbatore","Central",1432,0.3,214.8,"Tamil Nadu",1220.86258776329,2017-06-04
"OD243","Muneer","Oil & Masala","Edible Oil & Ghee","Virudhunagar","Central",523,0.12,78.45,"Tamil Nadu",445.084100921105,2017-06-04
"OD244","Amy","Oil & Masala","Masalas","Chennai","Central",1540,0.11,646.8,"Tamil Nadu",894.183601962158,2017-06-04
"OD245","Roshan","Bakery","Biscuits","Coimbatore","Central",817,0.15,326.8,"Tamil Nadu",490.93640460691,2015-06-01
"OD246","Vinne","Eggs, Meat & Fish","Fish","Kanyakumari","Central",2462,0.31,369.3,"Tamil Nadu",2099.20754338449,2015-06-01
"OD247","Sudeep","Fruits & Veggies","Organic Fruits","Perambalur","Central",962,0.21,288.6,"Tamil Nadu",674.817115943481,2015-06-01
"OD248","Ridhesh","Beverages","Health Drinks","Cumbum","Central",538,0.19,59.18,"Tamil Nadu",479.731489830678,2015-06-01
"OD249","Ravi","Snacks","Cookies","Ooty","Central",1556,0.17,482.36,"Tamil Nadu",1075.46829610338,2015-06-01
"OD250","James","Beverages","Health Drinks","Vellore","West",2133,0.26,959.85,"Tamil Nadu",1176.20814116703,2017-12-10
"OD251","Mathew","Beverages","Health Drinks","Tirunelveli","West",1474,0.14,235.84,"Tamil Nadu",1239.89585419587,2017-09-11
"OD252","Amrish","Beverages","Health Drinks","Dindigul","West",531,0.14,127.44,"Tamil Nadu",404.125776086521,2017-09-11
"OD253","Ramesh","Food Grains","Rice","Pudukottai","East",1769,0.19,636.84,"Tamil Nadu",1134.31519887787,2017-12-10
"OD254","Surya","Fruits & Veggies","Organic Vegetables","Pudukottai","East",1257,0.34,62.85,"Tamil Nadu",1198.22396146899,2017-12-10
"OD255","Veronica","Food Grains","Rice","Ramanadhapuram","Central",1899,0.27,170.91,"Tamil Nadu",1732.76847488218,2016-11-28
"OD256","Harish","Fruits & Veggies","Fresh Fruits","Tirunelveli","Central",1929,0.3,617.28,"Tamil Nadu",1315.66700100301,2016-11-28
"OD257","Ravi","Beverages","Soft Drinks","Ooty","Central",2417,0.1,990.97,"Tamil Nadu",1427.45745745746,2016-11-28
"OD258","Sundar","Eggs, Meat & Fish","Mutton","Chennai","Central",1443,0.25,476.19,"Tamil Nadu",969.233082706767,2016-11-28
"OD259","Esther","Beverages","Soft Drinks","Dharmapuri","East",660,0.29,290.4,"Tamil Nadu",370.674957376392,2018-12-01
"OD260","Shree","Bakery","Breads & Buns","Salem","East",2114,0.32,359.38,"Tamil Nadu",1760.25280898876,2018-12-01
"OD261","Sabeela","Oil & Masala","Masalas","Tenkasi","East",1278,0.14,63.9,"Tamil Nadu",1215.80212297216,2018-12-01
"OD262","Ravi","Food Grains","Organic Staples","Krishnagiri","Central",867,0.18,216.75,"Tamil Nadu",651.422560609096,2018-06-08
"OD263","Roshan","Food Grains","Organic Staples","Kanyakumari","Central",943,0.33,150.88,"Tamil Nadu",794.742650747467,2015-09-19
"OD264","Vince","Beverages","Soft Drinks","Theni","Central",1836,0.17,275.4,"Tamil Nadu",1563.25753781428,2015-09-19
"OD265","Jonas","Eggs, Meat & Fish","Fish","Cumbum","Central",1200,0.19,420,"Tamil Nadu",781.484821160204,2017-06-06
"OD266","Harish","Fruits & Veggies","Organic Vegetables","Tirunelveli","West",1167,0.18,256.74,"Tamil Nadu",911.901422560609,2016-11-10
"OD267","Shah","Eggs, Meat & Fish","Chicken","Perambalur","South",696,0.34,139.2,"Tamil Nadu",558.699578567128,2018-06-16
"OD268","Arvind","Oil & Masala","Masalas","Virudhunagar","East",2500,0.33,425,"Tamil Nadu",2081.87017156617,2017-01-22
"OD269","Adavan","Bakery","Cakes","Dharmapuri","East",1507,0.16,180.84,"Tamil Nadu",1328.28525641026,2018-12-09
"OD270","Suresh","Beverages","Soft Drinks","Namakkal","East",1612,0.11,612.56,"Tamil Nadu",1000.54059465412,2018-12-09
"OD271","Esther","Snacks","Noodles","Theni","West",764,0.11,160.44,"Tamil Nadu",604.224647111823,2018-12-28
"OD272","Krithika","Snacks","Noodles","Tenkasi","West",884,0.31,282.88,"Tamil Nadu",602.989266726853,2016-07-30
"OD273","Muneer","Fruits & Veggies","Organic Fruits","Viluppuram","West",2443,0.23,781.76,"Tamil Nadu",1665.0696602185,2016-07-30
"OD274","Hafiz","Bakery","Cakes","Vellore","West",1147,0.27,137.64,"Tamil Nadu",1012.09265015542,2016-07-30
"OD275","Krithika","Fruits & Veggies","Organic Vegetables","Coimbatore","West",1899,0.21,493.74,"Tamil Nadu",1408.2172562381,2018-09-16
"OD276","Amrish","Bakery","Cakes","Pudukottai","West",744,0.11,66.96,"Tamil Nadu",677.785564120533,2018-09-16
"OD277","Shah","Eggs, Meat & Fish","Fish","Ramanadhapuram","East",812,0.17,284.2,"Tamil Nadu",528.698787939497,2018-10-13
"OD278","Ram","Oil & Masala","Masalas","Virudhunagar","East",862,0.2,137.92,"Tamil Nadu",725.531062124249,2018-10-13
"OD279","Arutra","Snacks","Chocolates","Virudhunagar","East",1061,0.13,286.47,"Tamil Nadu",775.538199659557,2018-10-13
"OD280","Sabeela","Fruits & Veggies","Fresh Vegetables","Pudukottai","East",2365,0.31,520.3,"Tamil Nadu",1850.43635269335,2018-10-13
"OD281","Vidya","Snacks","Chocolates","Karur","Central",1421,0.14,454.72,"Tamil Nadu",967.634688563989,2016-09-26
"OD282","Roshan","Fruits & Veggies","Organic Vegetables","Perambalur","Central",1357,0.24,203.55,"Tamil Nadu",1156.22493985565,2016-09-26
"OD283","Sheeba","Beverages","Soft Drinks","Chennai","West",1007,0.24,433.01,"Tamil Nadu",575.370890136327,2016-11-02
"OD284","Amrish","Bakery","Biscuits","Kanyakumari","West",1544,0.26,138.96,"Tamil Nadu",1408.70262682976,2016-09-26
"OD285","Kumar","Fruits & Veggies","Organic Vegetables","Salem","West",1537,0.18,599.43,"Tamil Nadu",939.260669204568,2016-09-26
"OD286","Ridhesh","Bakery","Breads & Buns","Ooty","West",1530,0.18,168.3,"Tamil Nadu",1364.15547986375,2016-09-26
"OD287","Hafiz","Oil & Masala","Spices","Tirunelveli","South",2460,0.15,738,"Tamil Nadu",1724.58688032048,2017-12-18
"OD288","Sudha","Snacks","Noodles","Cumbum","South",976,0.35,429.44,"Tamil Nadu",548.479678876066,2017-12-18
"OD289","Suresh","Fruits & Veggies","Organic Fruits","Coimbatore","South",1106,0.19,298.62,"Tamil Nadu",808.916942190161,2017-12-18
"OD290","Jonas","Bakery","Biscuits","Tirunelveli","East",1165,0.17,244.65,"Tamil Nadu",921.91725934088,2017-11-20
"OD291","Jonas","Food Grains","Rice","Chennai","East",1244,0.14,497.6,"Tamil Nadu",747.446424994993,2017-11-20
"OD292","Amrish","Fruits & Veggies","Organic Fruits","Madurai","East",1992,0.34,418.32,"Tamil Nadu",1579.04876580373,2017-11-20
"OD293","Sheeba","Eggs, Meat & Fish","Eggs","Ooty","East",1396,0.16,237.32,"Tamil Nadu",1160.53685897436,2017-11-20
"OD294","Ram","Snacks","Chocolates","Ramanadhapuram","West",849,0.19,263.19,"Tamil Nadu",586.92515779982,2015-12-26
"OD295","Sheeba","Oil & Masala","Masalas","Dharmapuri","West",2488,0.14,547.36,"Tamil Nadu",1943.36070498698,2015-12-26
"OD296","Muneer","Food Grains","Rice","Dharmapuri","West",840,0.25,184.8,"Tamil Nadu",656.842105263158,2015-12-26
"OD297","Aditi","Oil & Masala","Edible Oil & Ghee","Krishnagiri","West",1820,0.21,527.8,"Tamil Nadu",1294.91933059425,2015-12-26
"OD298","Roshan","Oil & Masala","Masalas","Bodi","West",1969,0.15,630.08,"Tamil Nadu",1340.93139709564,2015-12-26
"OD299","Sundar","Food Grains","Organic Staples","Virudhunagar","East",2261,0.23,994.84,"Tamil Nadu",1269.07888142728,2017-10-28
"OD300","Sudha","Eggs, Meat & Fish","Mutton","Namakkal","East",1793,0.21,304.81,"Tamil Nadu",1491.32177572903,2017-10-28
"OD301","Haseena","Bakery","Breads & Buns","Ooty","East",644,0.33,96.6,"Tamil Nadu",549.212400923046,2017-10-28
"OD302","Willams","Oil & Masala","Edible Oil & Ghee","Viluppuram","East",1359,0.17,421.29,"Tamil Nadu",939.306821596714,2017-10-28
"OD303","Veronica","Bakery","Breads & Buns","Dharmapuri","East",1554,0.23,683.76,"Tamil Nadu",872.246166182219,2017-10-28
"OD304","Muneer","Snacks","Cookies","Tenkasi","Central",2090,0.25,292.6,"Tamil Nadu",1801.90476190476,2018-11-19
"OD305","Anu","Oil & Masala","Edible Oil & Ghee","Kanyakumari","East",931,0.14,297.92,"Tamil Nadu",633.967554576407,2016-05-04
"OD306","Veronica","Bakery","Breads & Buns","Salem","Central",1157,0.2,404.95,"Tamil Nadu",753.557114228457,2015-12-30
"OD307","Verma","Fruits & Veggies","Fresh Fruits","Ooty","East",2396,0.35,383.36,"Tamil Nadu",2019.70898143502,2015-06-01
"OD308","Sundar","Oil & Masala","Spices","Pudukottai","East",1677,0.18,586.95,"Tamil Nadu",1092.01562813064,2015-06-01
"OD309","Esther","Snacks","Cookies","Tenkasi","South",590,0.27,200.6,"Tamil Nadu",390.454226411311,2018-04-15
"OD310","Vinne","Snacks","Noodles","Namakkal","West",1401,0.26,196.14,"Tamil Nadu",1208.00080208542,2017-09-12
"OD311","Peer","Oil & Masala","Edible Oil & Ghee","Viluppuram","West",678,0.29,189.84,"Tamil Nadu",489.579781365961,2017-09-12
"OD312","Harish","Snacks","Chocolates","Vellore","West",2417,0.28,797.61,"Tamil Nadu",1623.93702366627,2017-09-12
"OD313","Willams","Beverages","Soft Drinks","Theni","West",2211,0.18,641.19,"Tamil Nadu",1572.64075335604,2017-09-12
"OD314","Vidya","Fruits & Veggies","Fresh Fruits","Perambalur","East",2392,0.15,406.64,"Tamil Nadu",1988.34251377066,2015-09-27
"OD315","Arutra","Eggs, Meat & Fish","Mutton","Krishnagiri","South",1835,0.29,660.6,"Tamil Nadu",1177.81566542975,2015-08-09
"OD316","Malik","Snacks","Noodles","Chennai","South",2281,0.22,775.54,"Tamil Nadu",1508.77931449188,2015-08-09
"OD317","Peer","Fruits & Veggies","Fresh Vegetables","Cumbum","East",1583,0.21,174.13,"Tamil Nadu",1411.8348531917,2015-12-28
"OD318","Arvind","Bakery","Cakes","Vellore","East",1123,0.23,89.84,"Tamil Nadu",1035.54174601584,2015-11-04
"OD319","Sudeep","Snacks","Cookies","Viluppuram","East",1079,0.24,410.02,"Tamil Nadu",670.589414595028,2015-11-04
"OD320","Arvind","Food Grains","Organic Staples","Krishnagiri","East",1027,0.16,328.64,"Tamil Nadu",699.479166666667,2015-11-04
"OD321","Alan","Fruits & Veggies","Fresh Vegetables","Dharmapuri","East",1771,0.28,602.14,"Tamil Nadu",1172.14199759326,2015-11-04
"OD322","Sheeba","Oil & Masala","Spices","Karur","East",1171,0.16,363.01,"Tamil Nadu",809.284855769231,2015-11-04
"OD323","Arvind","Bakery","Cakes","Pudukottai","West",672,0.16,141.12,"Tamil Nadu",531.730769230769,2015-09-19
"OD324","Anu","Beverages","Health Drinks","Dindigul","West",848,0.21,228.96,"Tamil Nadu",620.342719711394,2017-04-23
"OD325","Amrish","Fruits & Veggies","Fresh Vegetables","Pudukottai","West",2078,0.21,914.32,"Tamil Nadu",1166.12887062832,2017-04-23
"OD326","Ravi","Food Grains","Rice","Krishnagiri","South",1400,0.17,406,"Tamil Nadu",995.692677551838,2018-11-03
"OD327","Verma","Fruits & Veggies","Fresh Vegetables","Cumbum","East",945,0.22,226.8,"Tamil Nadu",719.783523752255,2017-08-30
"OD328","Arutra","Beverages","Health Drinks","Vellore","East",590,0.22,82.6,"Tamil Nadu",508.518741230708,2017-08-30
"OD329","Malik","Beverages","Health Drinks","Dharmapuri","East",1583,0.3,316.6,"Tamil Nadu",1270.21063189569,2017-08-30
"OD330","Vidya","Beverages","Health Drinks","Pudukottai","East",1534,0.15,245.44,"Tamil Nadu",1290.49574361542,2017-08-30
"OD331","Krithika","Snacks","Noodles","Karur","East",2133,0.12,490.59,"Tamil Nadu",1644.38325991189,2017-08-30
"OD332","Shree","Fruits & Veggies","Organic Fruits","Trichy","East",2021,0.19,747.77,"Tamil Nadu",1275.65374211001,2017-04-25
"OD333","Shree","Beverages","Health Drinks","Salem","East",1825,0.17,164.25,"Tamil Nadu",1663.57808274066,2017-04-25
"OD334","Akash","Bakery","Breads & Buns","Nagercoil","East",2029,0.35,608.7,"Tamil Nadu",1425.28850978424,2017-04-25
"OD335","Verma","Oil & Masala","Spices","Perambalur","West",1228,0.25,442.08,"Tamil Nadu",787.889724310777,2016-09-01
"OD336","Yadav","Food Grains","Rice","Perambalur","West",1501,0.24,210.14,"Tamil Nadu",1293.96551724138,2016-09-01
"OD337","Alan","Fruits & Veggies","Organic Vegetables","Nagercoil","West",1094,0.26,415.72,"Tamil Nadu",680.048125125326,2016-09-01
"OD338","Hussain","Bakery","Cakes","Dharmapuri","West",1179,0.2,106.11,"Tamil Nadu",1075.04008016032,2015-07-12
"OD339","Suresh","Food Grains","Atta & Flour","Viluppuram","West",1127,0.29,416.99,"Tamil Nadu",712.075017550898,2015-07-12
"OD340","Willams","Bakery","Biscuits","Namakkal","West",601,0.26,234.39,"Tamil Nadu",367.565670743934,2016-06-22
"OD341","Hussain","Oil & Masala","Edible Oil & Ghee","Chennai","East",1697,0.21,560.01,"Tamil Nadu",1139.38270367772,2015-04-13
"OD342","Sundar","Beverages","Soft Drinks","Ooty","East",2095,0.35,502.8,"Tamil Nadu",1597.79227295534,2015-04-13
"OD343","Harish","Eggs, Meat & Fish","Chicken","Salem","East",1132,0.24,215.08,"Tamil Nadu",919.125902165196,2015-04-13
"OD344","Suresh","Fruits & Veggies","Organic Vegetables","Nagercoil","East",1561,0.35,640.01,"Tamil Nadu",924.224786753638,2015-04-13
"OD345","Vinne","Eggs, Meat & Fish","Chicken","Coimbatore","Central",1238,0.1,297.12,"Tamil Nadu",941.821821821822,2016-12-20
"OD346","Willams","Bakery","Breads & Buns","Tenkasi","West",2068,0.32,165.44,"Tamil Nadu",1908.66773675762,2018-06-15
"OD347","Suresh","Fruits & Veggies","Organic Vegetables","Pudukottai","East",1113,0.21,356.16,"Tamil Nadu",758.432708688245,2018-07-08
"OD348","Roshan","Food Grains","Rice","Theni","East",1966,0.1,629.12,"Tamil Nadu",1338.21821821822,2018-07-08
"OD349","Haseena","Eggs, Meat & Fish","Chicken","Madurai","East",2138,0.13,684.16,"Tamil Nadu",1455.73245218784,2018-07-08
"OD350","Sabeela","Food Grains","Atta & Flour","Bodi","East",978,0.17,68.46,"Tamil Nadu",911.088851046779,2017-09-01
"OD351","Willams","Fruits & Veggies","Fresh Vegetables","Karur","East",2014,0.26,684.76,"Tamil Nadu",1332.70503308602,2017-09-01
"OD352","Shah","Bakery","Breads & Buns","Viluppuram","East",645,0.21,187.05,"Tamil Nadu",458.9137188095,2017-09-01
"OD353","Krithika","Food Grains","Rice","Karur","East",2194,0.12,680.14,"Tamil Nadu",1515.67881457749,2017-09-01
"OD354","Vidya","Beverages","Health Drinks","Ooty","East",1244,0.17,62.2,"Tamil Nadu",1183.81248121807,2017-09-01
"OD355","Surya","Bakery","Biscuits","Kanyakumari","East",743,0.35,289.77,"Tamil Nadu",454.821876567988,2017-04-08
"OD356","Yadav","Fruits & Veggies","Fresh Vegetables","Ramanadhapuram","East",2474,0.21,593.76,"Tamil Nadu",1884.19681330795,2017-04-08
"OD357","Malik","Snacks","Cookies","Trichy","East",1494,0.2,74.7,"Tamil Nadu",1422.14428857715,2017-04-08
"OD358","Vidya","Oil & Masala","Spices","Coimbatore","East",1174,0.19,328.72,"Tamil Nadu",846.889089269612,2017-04-08
"OD359","Sabeela","Fruits & Veggies","Organic Vegetables","Virudhunagar","South",1062,0.35,435.42,"Tamil Nadu",628.780732563974,2017-04-23
"OD360","Ridhesh","Fruits & Veggies","Organic Vegetables","Pudukottai","South",2297,0.13,528.31,"Tamil Nadu",1770.99228997697,2018-03-08
"OD361","Amrish","Snacks","Noodles","Namakkal","South",562,0.13,56.2,"Tamil Nadu",506.458395914689,2018-03-08
"OD362","Veena","Eggs, Meat & Fish","Eggs","Perambalur","East",2049,0.13,655.68,"Tamil Nadu",1395.13367377591,2018-09-25
"OD363","Veronica","Eggs, Meat & Fish","Eggs","Kanyakumari","East",570,0.22,125.4,"Tamil Nadu",445.580276608539,2018-09-25
"OD364","Krithika","Eggs, Meat & Fish","Mutton","Karur","East",1236,0.35,333.72,"Tamil Nadu",905.449071751129,2018-09-25
"OD365","Haseena","Beverages","Health Drinks","Bodi","East",1069,0.32,459.67,"Tamil Nadu",611.286115569823,2018-09-25
"OD366","Roshan","Bakery","Cakes","Namakkal","West",1946,0.27,622.72,"Tamil Nadu",1326.86252882784,2015-09-24
"OD367","Yusuf","Snacks","Noodles","Dindigul","East",595,0.11,196.35,"Tamil Nadu",399.088997897687,2017-10-21
"OD368","Amrish","Eggs, Meat & Fish","Mutton","Ramanadhapuram","East",2439,0.21,658.53,"Tamil Nadu",1784.21685539633,2017-10-21
"OD369","Vince","Bakery","Biscuits","Karur","East",2415,0.24,555.45,"Tamil Nadu",1864.02365677626,2017-10-21
"OD370","Mathew","Oil & Masala","Spices","Tirunelveli","East",1725,0.27,362.25,"Tamil Nadu",1366.43938634313,2017-10-21
"OD371","Malik","Fruits & Veggies","Fresh Vegetables","Tenkasi","Central",688,0.21,116.96,"Tamil Nadu",572.24170758593,2018-05-29
"OD372","Sudeep","Food Grains","Rice","Karur","Central",1698,0.16,339.6,"Tamil Nadu",1360.57692307692,2018-05-29
"OD373","Arvind","Bakery","Breads & Buns","Pudukottai","West",1665,0.33,216.45,"Tamil Nadu",1453.3460419384,2015-07-23
"OD374","Shah","Beverages","Health Drinks","Ooty","West",1309,0.13,78.54,"Tamil Nadu",1232.06168018424,2015-07-23
